"Index_Sinistre","Annee","Age_assure","Ind_fumeur","Nbre_enfants","Exp_cond","km_annuel","Ind_util_travail","Ind_util_affaires","Score_credit","Age_police","Ind_occas","Ind_vehicule_sport","Valeur_vehicule","Age_vehicule","Ind_vehicule_loue","Nbre_infract","Temps_sn_sin","Nbre_sinistres","Montant_paye","Sexe_assureF","Sexe_assureH","Sexe_assureM","Emploi_assureASS","Emploi_assureAUT","Emploi_assureETU","Emploi_assureGOU","Emploi_assureMAN","Emploi_assureMED","Emploi_assurePRO","Emploi_assureRTR","Emploi_assureSNS","Statut_maritalA","Statut_maritalD","Statut_maritalF","Statut_maritalM","RegionES","RegionGA","RegionMA","RegionML","RegionOU","RegionQC","RegionSA","Couleur_vehiculeA","Couleur_vehiculeB","Couleur_vehiculeG","Couleur_vehiculeN","Couleur_vehiculeR"
633,2004,24,0,2,8,8400,1,0,638,5,0,0,31000,12,0,0,6,1,3115,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
634,2004,19,1,0,0,37000,0,1,683,0,0,0,10000,0,1,0,3,1,3496,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
635,2004,22,1,0,6,10400,1,0,648,4,0,0,31000,8,0,0,6,1,2313,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
636,2004,69,0,0,53,46500,0,0,618,42,1,0,33000,3,1,0,6,1,3658,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
637,2004,44,0,4,28,25300,0,0,683,28,1,0,41000,4,0,0,6,1,3019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
638,2004,18,0,0,2,9000,0,0,737,1,0,0,25000,5,1,0,6,1,2903,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
639,2004,44,1,1,27,16200,1,0,568,14,1,0,24000,1,1,0,3,1,2298,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
640,2004,34,0,1,16,18900,1,1,758,7,0,0,36000,3,0,0,6,1,6835,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
641,2004,26,0,1,1,42700,1,0,479,0,1,0,29000,8,0,0,6,1,3666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
642,2004,32,0,2,16,19800,1,0,727,12,0,0,45000,4,0,0,0,1,3526,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
643,2004,20,0,0,4,28100,1,0,778,2,0,0,27000,11,0,0,6,1,1992,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
644,2004,72,0,2,56,29200,1,1,712,33,0,0,24000,7,0,0,6,1,2690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
645,2004,23,0,0,6,10500,1,0,680,4,0,0,15000,12,0,0,0,1,1289,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
646,2004,24,0,0,8,30200,1,0,728,4,1,0,29000,6,0,1,6,1,2781,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
647,2004,24,0,0,2,30900,1,0,669,1,1,0,28000,11,0,0,6,1,2208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
648,2004,17,0,0,1,32300,0,0,563,0,0,0,35000,8,0,0,6,1,3343,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
649,2004,44,0,1,28,30700,0,0,842,22,1,0,25000,10,0,0,6,1,1433,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
650,2004,42,1,0,26,18100,0,0,390,14,0,0,33000,9,0,1,6,1,2711,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
651,2004,53,0,0,37,43200,0,1,646,37,1,0,25000,5,1,1,6,1,3514,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
652,2004,62,0,0,42,9000,0,1,583,35,1,0,34000,1,1,0,6,1,6664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
653,2004,51,1,0,35,18100,0,0,692,17,0,1,53000,1,1,0,0,1,6255,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
654,2004,52,1,1,36,34400,1,1,629,28,1,1,64000,2,1,0,3,1,13217,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
655,2004,74,0,2,58,44300,0,0,672,37,1,0,25000,5,0,0,6,1,1096,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
656,2004,21,0,0,5,23900,0,0,490,4,1,0,39000,11,0,0,6,1,3000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
657,2004,43,1,0,27,18800,1,0,616,13,1,0,47000,12,0,0,1,1,3651,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
658,2004,53,0,2,36,4500,1,1,578,19,0,0,27000,3,1,0,6,1,4482,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
659,2004,21,0,0,0,10100,1,0,999,0,1,1,43000,4,0,0,6,1,4421,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
660,2004,88,0,1,72,28500,0,0,536,50,1,1,46000,2,0,0,4,1,3969,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
661,2004,32,0,2,16,44100,1,0,472,12,0,0,23000,5,0,0,6,1,2260,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
662,2004,38,0,0,22,36500,0,0,609,12,1,0,21000,2,0,0,6,1,1575,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
663,2004,50,0,0,34,20200,0,1,622,34,1,0,23000,3,0,0,6,1,3290,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
664,2004,30,0,1,14,35600,1,0,782,8,0,0,25000,9,0,0,2,1,1648,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
665,2004,30,1,2,14,11700,0,0,523,9,0,0,32000,2,0,1,6,1,4027,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
666,2004,64,1,0,48,23200,0,0,576,33,1,0,22000,3,0,1,2,1,1626,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
667,2004,26,0,2,9,26200,0,0,594,5,1,0,36000,7,0,0,6,1,3129,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
668,2004,60,1,2,44,2100,0,0,525,19,1,0,22000,6,0,0,6,1,1943,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
669,2004,27,0,1,11,21700,1,0,668,9,0,0,20000,4,1,0,6,1,1844,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
670,2004,23,0,0,7,29600,1,0,707,3,0,0,33000,10,0,0,6,1,3550,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
671,2004,86,0,0,68,23400,0,0,610,40,0,0,41000,2,0,1,6,1,2088,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
672,2004,31,0,2,12,32200,1,0,674,10,1,0,10000,1,1,0,0,1,1598,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
673,2004,59,1,0,43,26100,0,0,623,34,0,0,23000,4,0,1,6,1,1627,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
674,2004,19,0,0,0,10300,1,0,444,0,0,0,21000,12,0,2,5,1,3333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
675,2004,28,0,0,12,33000,1,0,736,7,1,1,55000,1,1,0,6,1,6378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
676,2004,90,0,1,74,27400,0,0,670,51,0,0,25000,2,0,0,6,1,1296,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
677,2004,19,0,0,3,10200,1,0,502,1,0,0,10000,8,0,0,6,1,1783,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
678,2004,66,0,4,50,32200,0,0,739,30,1,0,20000,5,0,0,6,1,1328,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
679,2004,27,0,0,11,30500,1,1,755,6,0,0,25000,4,0,1,6,1,3952,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
680,2004,16,0,0,0,9100,1,0,718,0,1,0,16000,6,0,0,0,1,2097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
681,2004,76,0,1,60,14300,0,0,810,42,1,0,22000,3,0,0,6,1,1002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
682,2004,17,1,0,0,29800,0,0,682,0,0,0,28000,9,0,0,6,1,3000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
683,2004,35,1,1,19,19400,0,0,746,19,1,0,10000,3,1,0,2,1,2046,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
684,2004,23,1,0,6,36000,1,0,657,3,1,0,36000,6,0,0,6,1,3336,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
685,2004,30,0,2,14,23800,1,0,661,8,0,0,12000,1,1,0,6,1,816,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
686,2004,57,1,0,41,22500,1,1,589,24,1,0,42000,12,0,0,6,1,6115,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
687,2004,28,0,0,12,28300,0,1,590,8,1,0,30000,3,0,0,2,1,5277,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
688,2004,40,1,1,24,14500,1,1,585,12,0,0,11000,2,0,0,5,1,2542,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
689,2004,32,1,0,14,28300,1,0,513,10,0,0,22000,4,0,0,1,1,1242,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
690,2004,20,0,0,4,31500,1,0,728,3,0,0,25000,12,0,0,0,1,2230,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
691,2004,41,1,1,25,31700,1,0,930,16,1,0,17000,4,0,1,6,1,777,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
692,2004,33,1,0,16,21600,1,1,719,12,1,1,55000,0,1,0,6,1,10163,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
693,2004,19,1,0,3,11100,0,0,451,1,1,0,33000,11,0,0,1,1,3366,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
694,2004,17,0,0,1,20100,0,0,686,0,0,0,14000,12,0,1,3,1,1280,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
695,2004,54,1,1,38,11200,1,0,850,1,1,0,16000,2,1,0,6,1,1044,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
696,2004,46,0,1,30,31000,0,0,734,30,1,0,18000,3,0,0,6,1,1449,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
697,2004,22,1,0,6,30500,1,0,610,2,0,0,31000,12,0,0,0,1,3117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
698,2004,53,0,3,36,4400,0,0,584,25,1,0,16000,3,1,0,6,1,2360,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
699,2004,31,0,1,7,26600,0,1,500,3,0,1,46000,6,0,0,6,1,6484,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
700,2004,36,0,1,20,42900,1,0,647,16,1,0,32000,1,0,0,6,1,1908,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
701,2004,86,0,0,70,27800,0,0,599,59,1,0,15000,0,1,0,2,1,1196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
702,2004,38,0,0,22,29400,1,0,658,14,1,0,10000,4,0,0,6,1,960,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
703,2004,21,1,1,5,29800,1,0,695,4,0,1,47000,1,1,0,6,1,7767,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
704,2004,90,0,1,69,27000,0,0,660,51,1,0,39000,7,0,0,4,1,1725,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
705,2004,22,0,1,6,35500,1,0,574,4,0,1,45000,1,1,0,4,1,10667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
706,2004,24,0,0,8,8700,0,0,680,5,0,0,49000,12,0,0,6,1,2762,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
707,2004,24,1,0,8,9700,0,0,723,6,0,0,10000,2,1,0,6,1,1639,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
708,2004,22,0,0,6,12000,1,0,711,3,0,0,30000,11,0,0,6,1,1965,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
709,2004,63,0,2,42,24000,1,0,589,35,1,1,55000,1,1,0,6,1,7196,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
710,2004,51,0,0,35,42900,0,0,521,26,0,1,39000,2,1,0,6,1,3811,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
711,2004,30,0,0,10,27300,1,1,544,4,0,0,31000,2,0,0,0,1,4565,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
712,2004,58,0,0,42,27100,0,0,999,33,1,0,25000,3,0,0,6,1,808,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
713,2004,68,1,3,52,18500,0,0,487,28,1,0,31000,7,0,0,6,1,2279,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
714,2004,43,0,0,27,11700,1,0,802,12,0,1,39000,2,1,0,6,1,3274,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
715,2004,66,0,1,50,18500,0,0,693,27,0,1,45000,0,1,0,6,1,5059,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
716,2004,84,0,0,59,54400,0,0,608,47,1,1,50000,2,0,0,6,1,3968,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
717,2004,62,0,0,46,44000,0,0,663,32,1,0,17000,9,0,0,6,1,1116,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
718,2004,17,0,0,1,30700,1,0,855,0,1,0,25000,1,1,0,0,1,3141,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
719,2004,43,1,0,27,12300,1,1,528,12,1,0,26000,7,0,0,6,1,5095,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
720,2004,33,1,1,15,35300,0,0,643,9,1,0,14000,3,1,0,6,1,1349,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
721,2004,65,1,0,49,24700,0,0,556,29,0,0,10000,1,1,0,6,1,1592,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
722,2004,40,0,2,24,29700,1,0,642,12,1,0,40000,0,0,0,4,1,3929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
723,2004,54,0,0,38,6800,1,1,468,34,1,0,36000,2,1,0,6,1,7058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
724,2004,31,0,1,15,11200,0,0,943,10,1,1,47000,3,1,0,4,1,4732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
725,2004,17,1,0,0,8300,1,0,479,0,1,0,14000,12,0,0,6,1,1892,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
726,2004,57,0,2,41,34900,0,0,667,38,1,1,41000,2,0,1,6,1,4299,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
727,2004,28,0,0,12,45400,1,0,732,9,1,0,36000,3,0,0,1,1,2677,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
728,2004,33,1,1,17,19300,0,0,588,11,0,0,27000,6,0,0,5,1,1561,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
729,2004,77,1,0,60,36700,0,0,782,39,0,0,19000,1,0,0,6,1,692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
730,2004,31,1,0,15,13100,1,0,458,9,1,0,23000,2,1,0,6,1,2937,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
731,2004,42,0,1,26,10200,1,0,660,22,1,0,39000,6,0,0,6,1,3047,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
732,2004,78,0,0,62,35100,0,0,569,46,0,1,49000,1,0,0,6,1,3746,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
733,2004,35,0,2,19,24700,1,1,585,10,1,0,37000,5,1,0,6,1,8283,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
734,2004,28,0,0,12,38800,0,0,42,7,1,0,23000,12,0,0,6,1,2207,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
735,2004,40,0,0,24,36300,1,0,768,12,1,0,24000,2,0,0,6,1,1619,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
736,2004,28,0,2,12,15100,1,0,587,9,1,0,28000,2,0,0,6,1,2619,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
737,2004,84,0,0,68,23500,0,0,732,37,1,0,45000,9,0,0,6,1,1831,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
738,2004,24,0,0,6,26600,0,0,657,5,0,0,19000,11,0,0,6,1,1489,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
739,2004,32,1,0,16,21800,1,1,682,12,1,0,24000,1,0,0,6,1,4662,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
740,2004,21,0,0,5,10700,0,0,612,4,0,0,39000,11,0,0,6,1,3532,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
741,2004,46,0,0,30,21000,1,0,623,25,0,0,14000,0,0,0,6,1,1094,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
742,2004,32,0,2,16,31000,1,1,599,11,0,0,26000,7,0,0,6,1,2826,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
743,2004,28,0,2,12,34100,0,1,654,4,0,0,30000,2,1,0,6,1,5602,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
744,2004,29,0,1,13,36000,1,0,665,9,0,0,10000,0,1,0,1,1,1792,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
745,2004,85,0,2,64,20200,0,0,746,44,1,0,14000,7,0,0,6,1,715,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
746,2004,32,1,0,16,32800,1,1,724,15,1,0,18000,2,0,0,2,1,2060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
747,2004,26,0,0,8,31800,1,0,549,6,1,1,61000,1,1,0,6,1,12353,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
748,2004,51,1,0,35,21500,0,0,588,21,1,0,34000,6,0,0,6,1,2106,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
749,2004,37,1,0,21,42300,0,0,618,18,0,0,25000,2,0,1,3,1,1821,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
750,2004,55,0,0,39,13400,0,0,725,29,0,0,26000,6,0,0,6,1,1408,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
751,2004,50,0,3,34,25200,1,1,805,20,1,0,22000,8,0,0,0,1,2389,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
752,2004,33,0,3,14,23400,1,1,710,8,0,0,34000,3,0,0,2,1,4639,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
753,2004,19,0,0,0,27700,1,0,999,0,1,0,33000,10,0,0,1,1,2265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
754,2004,72,0,1,56,43300,0,0,573,42,1,0,29000,2,0,0,6,1,2121,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
755,2004,58,0,2,42,29800,0,0,971,37,1,1,44000,7,0,0,6,1,2145,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
756,2004,39,0,1,23,49100,1,0,669,14,1,0,28000,6,0,0,6,1,2632,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
757,2004,28,1,1,6,29600,0,0,486,4,1,0,31000,12,0,0,6,1,2860,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
758,2004,18,0,2,0,31100,0,0,582,0,0,0,18000,12,0,0,2,1,1614,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
759,2004,26,0,1,10,28800,1,1,532,7,1,0,28000,2,0,0,6,1,6881,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
760,2004,33,1,3,12,37000,1,0,501,7,0,0,34000,0,0,0,5,1,5077,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
761,2004,24,0,0,8,28100,0,0,514,7,0,0,40000,8,0,0,2,1,4183,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
762,2004,22,1,0,6,30500,1,0,896,3,0,0,41000,2,1,0,6,1,4319,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
763,2004,45,0,2,29,38600,1,0,513,18,1,1,47000,2,0,0,0,1,4606,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
764,2004,83,0,0,67,9100,0,0,552,60,0,1,52000,2,1,0,6,1,5377,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
765,2004,37,1,2,21,24200,1,0,687,10,0,0,12000,1,0,0,6,1,1901,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
766,2004,73,0,1,57,20900,0,0,675,45,1,0,22000,2,0,0,6,1,1189,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
767,2004,24,0,0,8,51000,0,0,617,3,0,0,15000,5,1,0,5,1,1749,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
